,A549_KO1,A549_KO2,A549_KO3,A549_WT1,A549_WT2,A549_WT3
FPR1,0.025260834177482955,0.025152736015146678,0.025713701554296208,0.0,0.0,0.0
FPR2,0.0,0.025152736015146678,0.0,0.0,0.0,0.0
FPR3,0.0,0.025152736015146678,0.025713701554296208,0.030656147367772727,0.05795020443172968,0.0
FRA10AC1,5.184385766010702,5.290833798968152,5.1897757768768775,4.843220443975789,4.494285536798812,4.854784888808595
FRAS1,5.718322108286036,5.672951791200898,5.603994250694169,5.603288364652498,5.432099247723368,5.412832176851772
FRAT1,1.51333149703268,1.3189995906254086,1.5831008053216482,1.8301395884686764,2.011831706190884,1.9037207132725669
FRAT2,2.9001232363068006,2.908302639488176,3.0407577873778053,3.35239964666859,3.483485378662367,3.406943114764372
FREM1,0.14532789638456917,0.16750169965022466,0.1002142718446054,0.11889972564240299,0.08607515027519837,0.22984616208854952
FREM2,0.0,0.025152736015146678,0.0,0.09008078356375167,0.0,0.03081452416109758
FREM2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FREM3,0.25616566408271896,0.2762572420254919,0.3030864894853039,0.1471542436118423,0.08607515027519837,0.17572568020479276
FRG1,5.415699539410304,5.509345163276939,5.318229476042615,5.019779041890858,4.873867112936298,4.910734022467295
FRG1-DT,1.2496066875728213,1.2566519730772419,1.1288798815625143,1.167128259847841,0.8958446950904958,0.8642332972682316
FRG1BP,5.416893026448833,5.488020223527642,5.472856782103977,5.18985660083138,5.234240183327972,5.214884246416932
FRG1CP,3.5960742664873266,4.14059024095617,3.630328913198359,2.742285996644545,1.8572177260112366,2.734709408199311
FRG1DP,0.0,0.0,0.0,0.0,0.0,0.0
FRG1EP,0.0,0.0,0.0,0.0,0.0,0.0
FRG1FP,0.0,0.0,0.025713701554296208,0.0,0.0,0.03081452416109758
FRG1HP,2.963568674309598,2.9150464416798227,2.9795775807240186,2.783370087127184,2.7784084255644164,2.739381042806094
FRG1JP,3.972340637098926,4.2325430261799015,3.955351250449109,3.547862397744367,3.1082457625971682,3.248832675371757
FRG2,0.4174984157962257,0.4348265824432187,0.36483083349944895,0.6400576731798805,0.34074094584959974,0.17572568020479276
FRG2B,0.1681871533714397,0.14473099945794748,0.2604048687705511,0.17486602214686636,0.16730268581980337,0.11949555476533494
FRG2C,0.0,0.0,0.0,0.0,0.05795020443172968,0.0
FRG2DP,0.0,0.0,0.0,0.0,0.0,0.0
FRG2EP,0.0,0.0,0.0,0.0,0.0,0.0
FRG2KP,0.0500869649004506,0.049874449399681144,0.1002142718446054,0.030656147367772727,0.0,0.0
FRGCA,0.0,0.0,0.0,0.0,0.0,0.0
FRK,3.585499034276726,3.807056158822891,3.7018543734250016,3.923582052723794,3.8907056863237974,3.982753909374678
FRMD1,0.0,0.025152736015146678,0.0,0.0,0.0,0.0
FRMD3,2.851521239400704,2.9678912046430086,2.976284563721049,4.422617708864077,4.382498182269733,4.439862360345101
FRMD4A,3.939498949135836,4.080368778896095,4.188074173489558,4.506799541940139,4.471811087233121,4.472496834629034
FRMD4B,1.10308684928129,1.0393103933108438,1.055882710023823,1.593975122258269,1.8408044070945795,1.5990041053553012
FRMD5,4.575259043090517,4.776036209081482,4.618117931194052,4.044927486583919,3.8379279939670203,3.83998483028904
FRMD6,6.88009966181669,7.052539141652899,6.906825631328402,5.1537564497054476,5.155137528341014,5.190356949945102
FRMD6-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FRMD6-AS2,0.0500869649004506,0.12159512776707081,0.124216712644909,0.06067440657597497,0.11366227593071147,0.060984621216374005
FRMD7,0.0,0.025152736015146678,0.025713701554296208,0.0,0.029266050784017995,0.0
FRMD8,5.597737993330671,5.314618286877442,5.592210994763201,6.155686374737074,6.153976487067948,6.190220271669416
FRMD8P1,0.23466888509568282,0.12159512776707081,0.124216712644909,0.30596181427924585,0.08607515027519837,0.17572568020479276
FRMPD1,0.25616566408271896,0.21199245930678168,0.147826345774065,0.3552370261062547,0.16730268581980337,0.09053669387785568
FRMPD2,0.5625906738046601,0.4900675009065893,0.3445415889124974,0.49370399042194446,0.43122517292414914,0.42805638168963067
FRMPD2B,0.8995775242263904,0.8411146996230365,0.6721486925617048,0.877812700380177,0.9427415668836061,1.0259213323095175
FRMPD3,0.5276625467491916,0.525753610803655,0.36483083349944895,0.3552370261062547,0.34074094584959974,0.2820095920657412
FRMPD3-AS1,0.12210059900644794,0.025152736015146678,0.025713701554296208,0.0,0.029266050784017995,0.03081452416109758
FRMPD4,0.9399867395390327,0.8966852609211552,0.8409741290600062,0.4715295043375447,0.3638995787239471,0.2820095920657412
FRRS1,2.0010178699961245,1.9771328512695943,1.90050590748774,2.1770125140176577,2.2665368042597733,1.9924949699018497
FRRS1L,1.6166629836260018,1.7470495626120455,1.4181544574886897,1.1532643926501427,1.259129442831974,1.2519790725759226
FRS2,5.370831730972455,5.636691885578567,5.376222712958894,4.852902547437132,4.610186746046922,4.792088382550337
FRS3,2.4230201776742777,2.2088318216393246,2.390675035671514,2.197422350938489,2.2417473585774097,2.0761218327345206
FRY,0.8296070862503778,0.8829920011295701,1.0179506555098734,0.5582530144478757,0.5163677076388208,0.4510222392463208
FRY-AS1,0.025260834177482955,0.0,0.05097711203864351,0.0,0.029266050784017995,0.03081452416109758
FRYL,5.6191533280469,5.734293093224726,5.676804610188828,5.810710898303661,5.780247892982948,5.843806957317448
FRZB,0.07449310068387566,0.12159512776707081,0.025713701554296208,0.09008078356375167,0.08607515027519837,0.09053669387785568
FSBP,0.0,0.0,0.0,0.0,0.0,0.0
FSCB,0.0,0.0,0.0,0.0,0.0,0.0
FSCN1,8.290395104368741,8.045078931633787,8.266152699629583,7.748720804331155,7.921644929687392,7.8531366613773415
FSCN2,1.7052919580213892,1.7620888295871393,1.921204151093009,1.730953871000271,1.832527187918823,1.8528926089647135
FSCN3,0.0,0.07417966381329916,0.0,0.0,0.0,0.03081452416109758
FSD1,4.015523317534282,3.7647485280585857,3.9719798630571086,3.2904136602964944,3.330247506445512,3.4244545823202515
FSD1L,4.655307270404864,4.968234521473296,4.609641484816526,4.194570534539076,3.9926581129670256,4.181218419729856
FSD2,0.3187984595474375,0.16750169965022466,0.23858100476636343,0.20205551977991304,0.05795020443172968,0.09053669387785568
FSHB,0.0,0.0,0.0,0.0,0.0,0.0
FSHR,0.1906898515976334,0.21199245930678168,0.17105582133483666,0.09008078356375167,0.16730268581980337,0.09053669387785568
FSIP1,1.624948957487091,1.7087508605532982,1.6671940372671172,1.6042025246821423,1.4334429873287142,1.3891015801161268
FSIP2,0.2982215130128049,0.35771939851928003,0.23858100476636343,0.2806783690700692,0.34074094584959974,0.17572568020479276
FSIP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FST,0.8995775242263904,0.9632673318938741,1.1169673043913992,2.5859351533680415,2.628700547735412,2.7486791733981035
FSTL1,7.7069219082915135,7.716720779945831,7.768798044143848,6.112901596691636,6.095511719648909,6.107264255448178
FSTL3,7.924661418421159,7.723339564679412,7.821245888397614,7.292503301751235,7.371723774640109,7.256836392691159
FSTL4,3.1870744872604737,3.0188685084237177,3.114504938501027,4.255860919462959,4.287289166952472,4.176058686516325
FSTL5,0.4174984157962257,0.377385978844844,0.5356340612423941,0.808739909253864,0.6729160400612743,0.4510222392463208
FTCD,0.14532789638456917,0.049874449399681144,0.025713701554296208,0.25494391192204036,0.16730268581980337,0.11949555476533494
FTCD-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FTCDNL1,2.8967054444376314,3.006292055072786,2.949666283470997,3.1682076766939256,2.9866981135315074,3.2290387095674697
FTH1,10.500662655912485,10.440560291779947,10.481033361365636,10.838550766743714,10.7755883161417,10.802307025866163
FTH1P18,0.0,0.0,0.0,0.0,0.0,0.0
FTH1P3,0.0,0.0,0.0,0.0,0.0,0.0
FTHL17,0.0,0.0,0.0,0.0,0.0,0.0
FTL,10.533700549443234,10.45644829260877,10.537022199386044,10.916731767135254,10.900787754984718,10.91802529062931
FTLP10,0.0,0.0,0.0,0.030656147367772727,0.0,0.0
FTMT,0.0,0.0,0.0,0.0,0.0,0.0
FTO,6.401718135737792,6.448805444459957,6.4679977052521584,6.004144965317787,6.06315703545181,6.0580947841678965
FTO-IT1,0.0,0.0,0.0,0.0,0.0,0.0
FTSJ1,6.03437054411092,5.926350673265776,5.988491445558447,5.849380234109832,5.983158427271584,5.956932825082456
FTSJ3,7.240427023030274,7.208896340176601,7.203425878499477,7.341086346572274,7.418788780654528,7.318234218251516
FTX,5.081272203343044,5.123325904674261,5.318229476042615,4.907605953366768,4.6029052802982635,4.790963755082832
FUBP1,7.470919345706631,7.61594271293115,7.439493699944746,7.502203368954431,7.525817552857198,7.477880615093426
FUBP3,6.747641323519699,6.886833555748914,6.7242948394821624,6.894465332279757,6.8920547638813465,6.848052224726796
FUCA1,4.511887153220133,4.393311881653789,4.5860711457925625,4.052416553976502,4.142468459999798,4.0387826570875
FUCA2,7.023322641979486,6.9727713187620886,6.9930592623084955,6.824291658490732,6.852690937711745,6.8259856577721925
FUK,3.6252790513605175,3.3124339668493836,3.498806517650872,4.059866946103829,3.8926975407433453,3.9058804899435446
FUNDC1,4.413676348316832,4.505920130192325,4.438335350699541,4.609370127795606,4.573406251777854,4.564876474517543
FUNDC2,5.675086364079582,5.595829259288253,5.652768576913516,5.724267602760249,5.766192736275661,5.655209545105349
FUNDC2P2,0.43645323800301855,0.2551521308601868,0.36483083349944895,0.3308097841662069,0.34074094584959974,0.22984616208854952
FUOM,2.069400898142724,1.7318518669408414,1.7923112623085153,1.8037581146137553,1.9053661786861085,1.5886858637060475
FURIN,6.724211948314771,6.596128581051577,6.7697027533509395,6.189617916127301,6.323403289786552,6.208867007904825
FUS,8.429417595891644,8.38150019467363,8.394899113831901,8.814505327713459,8.788122056992496,8.754374515540107
FUT1,0.3390860424437639,0.2970580538416232,0.19391718801933186,0.20205551977991304,0.38669232689793276,0.20303968708009468
FUT10,4.811388780818163,4.70582554867901,4.75987865400046,4.604283773300523,4.474473384180168,4.505781018128184
FUT11,4.822238791345411,4.874468885808285,4.947294557912092,4.770160476089416,4.864763613825587,4.793212134017166
FUT2,0.9399867395390327,1.0017898241501524,1.0179506555098734,1.18086016652975,1.0608222654280268,1.0411364933100555
FUT3,0.025260834177482955,0.025152736015146678,0.025713701554296208,0.09008078356375167,0.029266050784017995,0.0
FUT4,1.4400887409866168,0.9102497729433794,1.1755702580480782,1.3361909425388,1.196008001709422,1.2649974715298151
FUT5,0.0,0.049874449399681144,0.0,0.030656147367772727,0.0,0.03081452416109758
FUT6,0.0,0.0,0.025713701554296208,0.030656147367772727,0.08607515027519837,0.11949555476533494
FUT7,0.0,0.0,0.0,0.0,0.0,0.0
FUT8,5.8020042141447465,5.840838559947704,5.818699627650005,5.1528858155296104,5.155137528341014,5.176643996808626
FUT8-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FUT9,0.0500869649004506,0.07417966381329916,0.0,0.06067440657597497,0.08607515027519837,0.14788455158113867
FUZ,4.163642956300728,3.8375484312840777,4.017545478062003,3.493879416913655,3.6075181655934925,3.575784370866303
FXN,4.753047601106536,4.692149304630101,4.737684504844269,4.506799541940139,4.5394825000569945,4.5329430228916925
FXR1,7.278184249841644,7.354455963933084,7.2708312385538525,7.226175337596406,7.116373344888774,7.196111445063964
FXR2,6.477456558044683,6.435088621544676,6.44286871431411,6.708189147781052,6.806687520179207,6.667725816171855
FXYD1,0.1681871533714397,0.16750169965022466,0.1002142718446054,0.1471542436118423,0.08607515027519837,0.33235258244931704
FXYD2,0.0,0.0,0.0,0.0,0.0,0.0
FXYD3,0.0,0.025152736015146678,0.05097711203864351,0.06067440657597497,0.05795020443172968,0.0
FXYD4,0.0500869649004506,0.025152736015146678,0.025713701554296208,0.0,0.029266050784017995,0.060984621216374005
FXYD5,6.7603906228494814,6.652703446170512,6.760878330517232,6.7871807106803805,6.873768133060225,6.784208439510377
FXYD6,0.0,0.0,0.0,0.0,0.0,0.0
FXYD6-FXYD2,0.0,0.0,0.0,0.0,0.08607515027519837,0.03081452416109758
FXYD7,0.3390860424437639,0.18991857702364054,0.4045728695094502,0.5155428034559727,0.45298649682965153,0.4510222392463208
FYB1,4.9522206367998916,5.336761871037663,5.046403676190922,5.978330222380986,5.739879435032874,5.90121787409947
FYB2,0.21284694365255194,0.3377810172082963,0.21642193063802784,0.3792575508011399,0.268947341017015,0.3074006665893327
FYCO1,5.264798029213263,5.316529682585879,5.317579058954287,5.241548851897731,5.291977317687934,5.301936576602574
FYN,2.8408900373728927,2.971130605189556,2.7862780577329422,1.9310906840576594,2.0408611130214314,2.046269915576024
FYTTD1,6.146175987698843,6.354899150745451,6.1695151481245905,5.827722311142511,5.67307600003311,5.798638502818779
FZD1,3.600282749235398,3.5079945067300122,3.6449205053967257,3.513004078620418,3.7680345267952298,3.768651310056563
FZD10,0.0,0.0,0.0,0.0,0.0,0.0
FZD10-DT,0.0,0.0,0.025713701554296208,0.06067440657597497,0.05795020443172968,0.0
FZD2,7.364839387380803,7.154724648759422,7.316143412566799,6.508608671249154,6.677762576289397,6.590324311204463
FZD3,4.528545180294113,4.79718024522399,4.580660116825973,4.575983688530488,4.447626715680428,4.624174340901699
FZD4,2.1346887608286997,2.1356568272605756,2.143001888488557,1.431168800831721,1.3431021963955594,1.2906870616478299
FZD5,4.71377157430367,4.691167451141238,4.766566179836379,5.471926208112735,5.373399496941649,5.4281041631710085
FZD6,5.757947099303019,6.003917038108453,5.866174256910622,5.686261653401324,5.584663920294485,5.702030309879979
FZD7,4.4267689801475205,4.412502380470882,4.480784228738167,4.168961779551873,4.269003766549048,4.19148285332661
FZD8,2.9570200875102266,2.8531863895935525,2.976284563721049,3.743298990514446,3.780996881203911,3.731616766703307
FZD9,1.0049176424063835,0.8125055580120057,1.0050817239519323,1.18086016652975,1.4334429873287142,1.3771606936445173
FZR1,5.184385766010702,4.850043327076106,5.057353337186273,5.118514632887799,5.301004546345552,5.182659458389062
G0S2,0.0,0.0,0.0,0.0,0.0,0.0
G2E3,5.68056222453111,6.034044714914521,5.677311689454468,5.269129063623372,4.826722637146905,5.359967212470129
G2E3-AS1,0.3590922873331755,0.2970580538416232,0.3445415889124974,0.17486602214686636,0.16730268581980337,0.3074006665893327
G3BP1,8.557431121301278,8.659397403313745,8.527927995471826,7.918284613778467,7.915290402336362,7.927047525875727
G3BP2,8.017570137199657,8.144013374823931,8.052841492473112,7.970484117261237,7.800892550568982,7.974380814925601
G6PC,0.0500869649004506,0.0,0.0,0.0,0.029266050784017995,0.060984621216374005
G6PC2,0.0,0.0,0.0,0.0,0.0,0.0
G6PC3,6.277792378185597,6.073386171214483,6.1888487176623705,6.373877992850853,6.508840654006972,6.398755681930728
G6PD,10.122615026290074,9.988916536583242,10.096556914538342,10.49888966778696,10.553296515686448,10.522876625485583
GAA,6.974511751858326,6.655978087088015,6.910712199969409,6.41221879409328,6.450539303043759,6.4767131112470135
GAB1,4.879632326820946,4.70095604515828,4.420272942211972,4.755323232239097,4.531834320803585,4.400585924832966
GAB2,4.09819437834636,4.294626224822744,4.209267645638458,4.2591008850885,4.359638547017625,4.1829342381438135
GAB3,1.042518221068631,0.8829920011295701,0.9116340942792711,0.7174716402938411,0.43122517292414914,0.6022950336364983
GAB4,0.025260834177482955,0.025152736015146678,0.0,0.0,0.029266050784017995,0.0
GABARAP,7.349451925817639,7.216081722758206,7.393326471614185,7.430373990629308,7.5005711949308385,7.424670912504438
GABARAPL1,4.871820412686031,4.795353885547511,4.86154447928318,4.484826959756575,4.553399717153852,4.492005807287665
GABARAPL2,5.57225564821017,5.590046609255172,5.620436258682161,5.842377009337594,5.830469558700689,5.812005547302065
GABARAPL3,0.5276625467491916,0.5605782647249158,0.3848386943094906,0.5155428034559727,0.49554849917180305,0.11949555476533494
GABBR1,6.862906675306043,7.07115026472747,7.197958517657726,7.088166011801712,6.830781894255048,7.024441589378875
GABBR2,2.5327790823033434,2.545113280764193,2.4956072491466506,1.298897820747509,1.0888918175444087,1.2649974715298151
GABPA,4.919754508874323,5.359807027415048,4.954006310852133,4.801608588901108,4.672958685348235,4.874030795777962
GABPB1,5.479917777331554,5.7054079842179535,5.494311119909878,4.986935584824168,4.857643185670293,5.008797213161244
GABPB1-AS1,2.97657734217211,3.220151648769155,3.173205990732463,3.4030715045989175,3.30354651632795,3.3191720050838684
GABPB1-IT1,0.0,0.0,0.0,0.0,0.0,0.0
GABPB2,4.152222544994736,4.171896903528141,4.156416159389609,4.208044912288285,4.248929499855931,4.089061026110735
GABRA1,0.0,0.0,0.025713701554296208,0.0,0.029266050784017995,0.060984621216374005
GABRA2,0.21284694365255194,0.049874449399681144,0.19391718801933186,0.402884680541802,0.19339307207012404,0.22984616208854952
GABRA3,0.5098761702156915,0.707654661298589,0.5176243546686833,0.49370399042194446,0.31720448950482427,0.42805638168963067
GABRA4,0.0,0.0,0.025713701554296208,0.0,0.0,0.03081452416109758
GABRA5,8.318446086866539,8.40684058011729,8.403812442280897,6.692697170994593,6.667328795614855,6.735350682503589
GABRA6,0.0,0.0,0.0,0.0,0.0,0.0
GABRB1,1.0300932634839226,0.5945820749921609,0.7968549795142346,0.790942325978896,1.0176665953373456,0.7204204086961897
GABRB2,0.09849321593473065,0.07417966381329916,0.025713701554296208,0.1471542436118423,0.11366227593071147,0.060984621216374005
GABRB3,8.824084152911588,8.89982265733305,8.904996257045568,7.960194218250796,7.893821325441846,7.9923496291879
GABRD,0.14532789638456917,0.14473099945794748,0.19391718801933186,0.4490088649952437,0.5368907476532048,0.42805638168963067
GABRE,6.0328144960372665,6.253787349166459,6.242945987418079,5.234159083401048,5.016787249988569,5.1293761848613855
GABRG1,0.09849321593473065,0.14473099945794748,0.2604048687705511,0.20205551977991304,0.16730268581980337,0.14788455158113867
GABRG2,0.0,0.0,0.025713701554296208,0.0,0.0,0.09053669387785568
GABRG3,1.9022156796245846,2.112373794153491,2.211821850651974,1.194462601109857,1.234211282758165,1.185064416484677
GABRG3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
GABRP,0.0,0.0,0.0,0.0,0.05795020443172968,0.09053669387785568
GABRQ,1.449450030706139,1.3391974121355867,1.2207968295526117,0.228742059635171,0.49554849917180305,0.3074006665893327
GABRR1,0.14532789638456917,0.21199245930678168,0.23858100476636343,0.228742059635171,0.19339307207012404,0.2561636229506376
GABRR2,0.4551622487271016,0.5432710125586961,0.5709927248961442,0.4490088649952437,0.40913057205554676,0.33235258244931704
GABRR3,0.09849321593473065,0.0,0.0,0.06067440657597497,0.029266050784017995,0.03081452416109758
