,meanTumor,meanControl,log2FC,pvalue
SULT4A1,0.012576368007573339,0.014633025392008997,-0.0020566573844356586,0.9248418799167836
SULT6B1,0.012630417088741477,0.045040391781875834,-0.03240997469313436,0.560043863033673
SUMF1,4.912034035279113,5.034896970745768,-0.12286293546665483,0.3863731075041643
SUMF2,6.768993757666404,6.766799051862628,0.0021947058037765643,0.9833462064258391
SUMO1,7.261210394926711,7.130557571434036,0.13065282349267537,0.2949927942398921
SUMO1P1,0.025206785096314816,0.02897510221586484,-0.003768317119550023,0.9084247668685367
SUMO1P3,0.0,0.0,0.0,1.0
SUMO2,7.719927071879681,7.5236993749749335,0.19622769690474762,0.14800145261892758
SUMO3,6.494956921314984,6.258463703215711,0.23649321809927226,0.0025074960564846036
SUMO4,0.0,0.0,0.0,1.0
SUN1,6.870607772630311,7.06003415852183,-0.18942638589151883,0.006522957083688339
SUN2,5.857726529455079,6.174843159315991,-0.3171166298609114,0.14930624856624186
SUN3,0.20138276033809624,0.21070506703899425,-0.009322306700898009,0.9074331570591965
SUN5,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
SUOX,4.328304986139712,4.503151197294072,-0.1748462111543594,0.22377445692327677
SUPT16H,8.643796024118998,8.593661422738611,0.05013460138038717,0.5682742193146402
SUPT20H,5.904602669453183,5.733142113843094,0.17146055561008922,0.01456037271645324
SUPT20HL1,0.0,0.0,0.0,1.0
SUPT20HL2,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
SUPT3H,3.76574001146341,2.860462154538803,0.9052778569246067,0.0012400877825955723
SUPT4H1,0.0,0.0,0.0,1.0
SUPT5H,8.139226405813883,8.314691418794482,-0.1754650129805988,0.16041753838348644
SUPT6H,8.206062508674925,8.413059627909622,-0.20699711923469621,0.036088805777184096
SUPT7L,6.37651725267974,5.977359660643265,0.3991575920364747,0.009695868746462563
SUPV3L1,5.706307599620068,5.6275160581305546,0.0787915414895135,0.06870532901293934
SURF1,4.6414911189964005,4.6899988640788965,-0.048507745082496,0.7059744390566793
SURF2,4.474469529819715,4.467279012651069,0.00719051716864616,0.9720155947739563
SURF4,8.341257336868612,8.496287971120598,-0.15503063425198604,0.1388743608806411
SURF6,5.367640521289719,5.471967349132162,-0.10432682784244296,0.37552233289737447
SUSD1,5.865149184454515,4.888231651204395,0.9769175332501208,0.0023257831350419773
SUSD2,4.544798560010893,5.141273206610286,-0.5964746465993933,0.027169335996029147
SUSD3,0.2954086749119611,0.4617166569511095,-0.16630798203914843,0.18751150409927653
SUSD4,1.2965136947432634,0.6065100697328221,0.6900036250104413,0.07029937449096925
SUSD5,3.5642293753809104,2.824590898439283,0.7396384769416273,0.0025863316047989564
SUSD6,4.472698125195711,4.480969040894584,-0.008270915698872727,0.7449233019855125
SUV39H1,5.446837674069954,5.778458490650218,-0.3316208165802639,0.11181293809162086
SUV39H2,4.0236208296733,3.629802423675023,0.3938184059982772,0.09399743928414833
SUZ12,7.3336263640476425,7.0815645689395605,0.2520617951080819,0.3289639869196568
SUZ12P1,4.596200737715878,4.329105349212385,0.2670953885034928,0.27227902112172686
SV2A,0.09814013140987354,0.10255222402178599,-0.004412092611912444,0.9384972189097953
SV2B,0.1334157992321977,0.11628100078655723,0.017134798445640476,0.27810066494691793
SV2C,6.924456280738434,6.34892824417567,0.5755280365627646,0.2003758797485359
SVBP,2.725462128006993,2.335847046557854,0.38961508144913903,0.0006870843729740415
SVEP1,2.5856599664211672,2.1455893452831436,0.44007062113802364,0.09288348436807531
SVIL,6.145075010982302,6.364885284701986,-0.2198102737196841,0.07284132171684403
SVIL-AS1,5.694230976221874,5.525083517511999,0.16914745870987513,0.004169793790792103
SVIL2P,0.7384412571526867,0.8700386053436546,-0.1315973481909679,0.5894990405943518
SVIP,4.953370149304144,4.159119904949836,0.7942502443543074,0.05596381583788533
SVOP,0.3878064797801955,0.287128511239889,0.10067796854030653,0.2804113150388671
SVOPL,0.14227166724768198,0.17027365784098317,-0.02800199059330119,0.7964641449215905
SWAP70,6.8236776313160235,6.616001740910996,0.2076758904050271,0.11819723404005625
SWI5,4.298560612206179,4.576612924276452,-0.2780523120702725,0.13555726517346145
SWSAP1,1.6769206006753323,1.9412617631472708,-0.2643411624719385,0.10169984841864904
SWT1,3.694548267016952,3.068605384937431,0.6259428820795208,0.05645844166216332
SYAP1,6.93202272577817,6.7726597661264485,0.15936295965172143,0.19991877586652226
SYBU,2.8021821465627905,3.676550765443791,-0.8743686188810003,3.29059548170445e-05
SYCE1,0.0,0.0,0.0,1.0
SYCE1L,4.8839940788100495,4.989407058008751,-0.10541297919870107,0.20573430311405436
SYCE2,1.2530698040177815,1.194358593672114,0.05871121034566751,0.21295076797303436
SYCE3,0.037567641788582046,0.11628100078655723,-0.07871335899797519,0.02461261741589519
SYCN,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
SYCP1,2.3409364983045187,2.1205232754155503,0.22041322288896836,0.3145155734591849
SYCP2,2.1098532141764146,1.7901252690223841,0.31972794515403047,0.23966637781259162
SYCP2L,2.8427266212936306,2.794323042812592,0.0484035784810386,0.7221509505222217
SYCP3,0.8649819955809687,0.8604200365224195,0.00456195905854917,0.9809490787793178
SYDE1,5.10574247844904,5.013788317022525,0.09195416142651514,0.4897644491088359
SYDE2,3.332669702203919,3.2123389340111688,0.12033076819275035,0.7235574403190816
SYF2,5.077406193260638,4.7262095888573565,0.35119660440328104,0.03539224135156781
SYK,0.45431924039924165,0.8833905052551988,-0.42907126485595715,0.028964679110466567
SYMPK,7.471150052937475,7.65467106223487,-0.18352100929739557,0.17800370677578972
SYN1,0.15600958801504425,0.17027365784098317,-0.014264069825938919,0.7613394731671275
SYN2,5.607679926394921,4.2825142530794285,1.3251656733154924,0.0015240627294311672
SYN3,0.3878386077939081,0.3240071368355156,0.06383147095839253,0.03611743234315689
SYNC,3.8753232146714067,2.9877942545495118,0.887528960121895,0.0010285681634514571
SYNCRIP,8.355208327861895,8.212983421460562,0.14222490640133323,0.3052414028883479
SYNDIG1,3.8234755596221452,2.172380133308705,1.6510954263134403,0.0007449596999936075
SYNDIG1L,0.0,0.0,0.0,1.0
SYNE1,5.473467399329313,5.851277161712034,-0.37780976238272057,0.011534970305761044
SYNE1-AS1,0.0,0.0,0.0,1.0
SYNE2,4.964558015036687,5.7017869616243,-0.7372289465876136,0.011232997683238778
SYNE3,0.8950742662032597,0.8032099969938464,0.09186426920941326,0.45449911431670587
SYNE4,0.8491789239563341,0.9514345817790364,-0.1022556578227023,0.14528866202126542
SYNGAP1,5.343957128479715,5.270987790457666,0.07296933802204908,0.37292551253106365
SYNGR1,3.5900026862663488,3.586835578220335,0.0031671080460138334,0.9810113192196088
SYNGR2,6.544970807495108,7.2268886053550325,-0.6819177978599242,0.06754495523090222
SYNGR3,2.7550018030181196,3.0858121021128047,-0.33081029909468507,0.2061573127380143
SYNGR4,0.46998832632475207,1.049050624400906,-0.5790622980761538,0.02501593632963151
SYNJ1,3.752923285074521,3.4576058228068804,0.29531746226764044,0.10762385123718829
SYNJ2,7.284228866278426,7.327344326087276,-0.04311545980885079,0.11106931425614829
SYNJ2-IT1,0.0,0.0,0.0,1.0
SYNJ2BP,0.0,0.0,0.0,1.0
SYNJ2BP-COX16,0.6448445194858369,0.4829177318203036,0.16192678766553326,0.2507770628868289
SYNM,7.291560164105267,7.681136570780231,-0.38957640667496385,0.06701870507363895
SYNPO,7.248973388152207,6.6905368700742684,0.5584365180779383,0.0075617928671637994
SYNPO2,2.950654002387437,4.9230332724488965,-1.9723792700614595,0.0037232388708427645
SYNPO2L,0.049246607967365325,0.0,0.049246607967365325,0.42264973081037427
SYNPR,0.2555402567494433,0.19783783846497982,0.057702418284463486,0.4448309409357709
SYNPR-AS1,0.0,0.0,0.0,1.0
SYNRG,6.184107233382814,6.238092981524196,-0.053985748141381684,0.3125294772965177
SYP,2.0200373237827587,3.2481691157434804,-1.2281317919607218,0.001778739396896354
SYP-AS1,0.0,0.014633025392008997,-0.014633025392008997,0.42264973081037427
SYPL1,6.973424621756266,6.70708469757715,0.2663399241791158,0.19795491429869405
SYPL2,0.15524283762075616,0.40411176146795313,-0.24886892384719697,0.07986646458965552
SYS1,0.037567641788582046,0.05683113796535574,-0.01926349617677369,0.7719226592704164
SYS1-DBNDD2,1.1365076949514,1.1485631192168797,-0.012055424265479786,0.650046065771606
SYT1,5.432660147970634,4.152024091560226,1.2806360564104082,0.006456843409586132
SYT10,0.0858410463337607,0.13047058621103236,-0.044629539877271654,0.5156514806768302
SYT11,3.038015023068011,2.7100106410994025,0.3280043819686087,0.05508091994403012
SYT12,3.293218215774218,3.323228546402534,-0.03001033062831615,0.8856374987304113
SYT13,3.989935175559088,4.566992053405912,-0.5770568778468235,0.003120883484300102
SYT14,0.5226506319037922,0.24967744317468493,0.2729731887291073,0.14929914598493635
SYT14P1,0.0,0.0,0.0,1.0
SYT15,2.831817795105186,3.7794392282489664,-0.9476214331437802,0.01616431882181892
SYT16,0.377639716502261,0.15722846471582283,0.2204112517864382,0.0330749997542648
SYT17,4.371231444606196,4.44025473651509,-0.069023291908894,0.1310158164101531
SYT2,0.730949259709184,0.9800740754216885,-0.24912481571250444,0.19014818400485906
SYT3,1.2508892491828214,1.368142444964807,-0.11725319578198556,0.6869016962028826
SYT4,0.03708983190664958,0.0,0.03708983190664958,0.42264973081037427
SYT5,1.7147422581810403,0.9592700853442191,0.7554721728368212,0.0019440699035716028
SYT6,0.9298967966219985,3.6221999933611904,-2.692303196739192,0.0009080732054213276
SYT7,1.546211597939016,1.8838391049608405,-0.3376275070218244,0.11816751575702437
SYT8,0.024937224699840572,0.014633025392008997,0.010304199307831574,0.7556405672817774
SYT9,1.0660008070085256,1.7527108570086631,-0.6867100500001375,0.04243092545967523
SYTL1,0.3484366522707359,0.6363255620110138,-0.28788890974027787,0.017076602226477333
SYTL2,4.811885816520908,4.279155590864189,0.532730225656719,0.03463933318512924
SYTL3,1.4285660408493432,1.4579155651021303,-0.02934952425278703,0.8898448450671004
SYTL4,3.39336002310681,3.4337122936136697,-0.04035227050685952,0.18888272501359704
SYTL5,1.8286569129682733,1.290599900872591,0.5380570120956822,0.014057449848446342
SYVN1,5.612819251075596,6.021291513486879,-0.40847226241128354,0.023305766657722243
SZRD1,5.833430993094,6.140213271717188,-0.30678227862318774,0.06800248498820617
SZT2,4.688250150113788,4.712992830025248,-0.024742679911460286,0.6076396727567275
SZT2-AS1,0.0,0.0,0.0,1.0
TAAR1,0.0,0.0,0.0,1.0
TAAR2,0.0,0.0,0.0,1.0
TAAR3P,0.0,0.0,0.0,1.0
TAAR5,0.0250434824502253,0.0,0.0250434824502253,0.42264973081037427
TAAR6,0.0,0.0,0.0,1.0
TAAR8,0.0,0.0,0.0,1.0
TAAR9,0.0,0.0,0.0,1.0
TAB1,4.614273563289034,4.814234585497834,-0.1999610222088002,0.1588054042628165
TAB2,6.608400707418242,6.425441713353893,0.18295899406434923,0.1720393926362482
TAB2-AS1,0.0,0.0,0.0,1.0
TAB3,5.357382156555663,5.240560955364103,0.11682120119156014,0.3825198890613788
TAB3-AS1,0.0,0.0,0.0,1.0
TAC1,0.2431500795988311,0.0,0.2431500795988311,0.08468070724551886
TAC3,0.049980707150065876,0.05967341717388483,-0.009692710023818954,0.7801188933364492
TAC4,1.0343551849041053,1.297660192685387,-0.26330500778128174,0.03228011652290373
TACC1,7.281454600217538,7.722319516049685,-0.4408649158321474,0.03042498698974751
TACC2,6.793068986638972,7.6725292442384365,-0.8794602575994643,0.0005935149780129803
TACC3,7.1017026569617325,7.268480892216244,-0.16677823525451174,0.20000738558238068
TACO1,5.728492023893741,5.895722734770146,-0.16723071087640484,0.15709083290136872
TACR1,1.9134946232835115,1.4434805636160606,0.4700140596674509,2.7189044378167502e-05
TACR2,0.6590701473989778,0.626280379315995,0.03278976808298284,0.8313977117560551
TACR3,0.6204817330503343,0.33246128820383436,0.2880204448464999,0.17868294311202373
TACSTD2,0.0,0.0,0.0,1.0
TADA1,4.659610548403702,4.382966896452855,0.27664365195084706,0.09133798378843164
TADA2A,4.673692959025786,4.619256906904287,0.054436052121499046,0.5046508305528273
TADA2B,4.893610791327674,4.997685158830466,-0.10407436750279153,0.18732962167738768
TADA3,6.859308417967704,6.416599683455214,0.4427087345124905,0.08525669211690465
TAF1,0.0,0.0,0.0,1.0
TAF10,5.97489693060165,5.99859987075,-0.023702940148349505,0.855187396843917
TAF11,4.513281460448823,4.446596621877362,0.06668483857146157,0.44587091075088536
TAF12,4.42452534968272,4.051123122592854,0.3734022270898665,0.030372028704568822
TAF13,3.8350939291722765,3.6555732720915155,0.17952065708076104,0.42454180242235884
TAF15,8.233553475585296,8.240227179861499,-0.006673704276202841,0.9048145865778319
TAF1A,4.359308882346344,3.8527502065649646,0.5065586757813794,0.030007438817880087
TAF1A-AS1,1.0844328607946165,1.021977881186917,0.062454979607699634,0.7197017044882891
TAF1B,6.028341415625878,5.775454418474431,0.2528869971514469,0.12319486489072717
TAF1C,5.312784672607188,5.3233556001628966,-0.01057092755570821,0.8724426412858073
TAF1D,6.513011893173182,5.800092642752299,0.7129192504208834,0.06517167750581972
TAF1L,1.1147897344679034,0.918805191562984,0.1959845429049194,0.4923137277778853
TAF2,6.448438655963892,6.284884117537279,0.16355453842661305,0.28295055894923166
TAF3,5.0828444017274865,5.197721415389148,-0.11487701366166103,0.1099124560033185
TAF4,5.349249621575895,5.505689214712756,-0.15643959313686118,0.2010389411987067
TAF4B,4.467213317354853,4.409002366323059,0.058210951031793634,0.5299086656451747
TAF5,3.9232758040507236,3.647723527100828,0.2755522769498957,0.026163810726957868
TAF5L,5.76601530116603,5.6375330126820735,0.1284822884839567,0.029044679442553508
TAF6,6.513043988247006,6.747050175593809,-0.2340061873468029,0.05607238223320969
TAF6L,4.183019907428125,4.5784748148684855,-0.39545490744036016,0.10272509399268243
TAF7,6.914127179559282,6.449534371920803,0.46459280763847843,0.011462665239746015
TAF7L,0.3076716422346279,0.02996109907589536,0.27771054315873256,0.01256150739011923
TAF8,4.524735657768902,4.909149223245918,-0.3844135654770158,0.012715565559735579
TAF9,0.0,0.0,0.0,1.0
TAF9B,5.642853294183803,5.19151000380457,0.45134329037923315,0.09736272247815847
TAGAP,0.037567641788582046,0.014633025392008997,0.02293461639657305,0.35316163899787356
TAGLN,6.429858028383107,1.5156010867140297,4.914256941669077,0.001078655082358046
TAGLN2,9.03915023902959,8.9791837503243,0.059966488705290644,0.5664620792409665
TAGLN3,0.037567641788582046,0.014633025392008997,0.02293461639657305,0.35316163899787356
TAL1,0.049980707150065876,0.02996109907589536,0.020019608074170515,0.001231259440732378
TAL2,0.12028215049865727,0.1398472014747491,-0.019565050976091833,0.8705236259223199
TALAM1,0.47162601329994036,0.557689471016807,-0.08606345771686663,0.2528117889871209
TALDO1,8.216254949103277,8.265726688750163,-0.04947173964688645,0.5942365798936796
TAMM41,4.536022786786646,4.325091592300847,0.21093119448579856,0.11678028164710189
TANC1,5.929637790017241,5.652809497903081,0.2768282921141596,0.07594756952398751
TANC2,7.962535017855566,6.382020124500608,1.580514893354958,0.0017818265324606294
TANGO2,4.739207100534856,4.96523988664392,-0.2260327861090632,0.18511996807545564
TANGO6,5.510063758122912,5.6760367576094435,-0.16597299948653177,0.14380276239911374
TANK,4.3084463958511225,4.169134321007078,0.13931207484404418,0.15343482277806858
TAOK1,7.944426408722684,7.800832497600621,0.1435939111220632,0.49607405274558847
TAOK2,6.668698292140206,6.8149983728573815,-0.14630008071717526,0.22024571927459177
TAOK3,7.348871819875657,7.4988781976637195,-0.15000637778806247,0.28736303112394246
TAP1,8.230191870572515,8.43336797634312,-0.20317610577060563,0.42716646372599687
TAP2,8.32883129839148,8.46185026307639,-0.1330189646849096,0.11673706084271132
TAPBP,9.358661800364466,9.748444684234368,-0.389782883869902,0.02963146098275201
TAPBPL,2.1938676635247303,2.2074550889586053,-0.013587425433875033,0.8757332041891863
TAPT1,4.898392793720371,4.254913995508119,0.6434787982122518,0.029544231970297458
TAPT1-AS1,2.1663758963749435,2.276832300053152,-0.1104564036782083,0.6046544559868708
TARBP1,5.585854187805933,5.882044495733734,-0.29619030792780077,0.06019488265450019
TARBP2,4.998512288282774,5.32590943330326,-0.3273971450204858,0.17852872912102694
TARDBP,7.911218044327537,7.668820954247506,0.24239709008003096,0.08594737082995585
TARID,2.5146908931726344,3.0431661838252184,-0.528475290652584,0.025884193709535954
TARM1,0.08524031619985792,0.07337477842558666,0.011865537774271254,0.8646426780199142
TARP,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
TARS,8.529934177397486,8.268091613899141,0.26184256349834456,0.01867527877007894
TARS2,5.329926931524168,5.596275252828349,-0.2663483213041804,0.11151068265402216
TARSL2,5.057307736367061,4.371998810886639,0.6853089254804221,0.006825344911835071
TAS1R1,0.06213331435687488,0.07401549399774067,-0.01188217964086579,0.6140037761486873
TAS1R2,0.0,0.0,0.0,1.0
TAS1R3,0.24407004501822271,0.7765109130337036,-0.5324408680154809,0.010230016843387306
TAS2R1,0.0,0.0,0.0,1.0
TAS2R10,0.06213331435687488,0.02996109907589536,0.03217221528097952,0.11657678127505389
TAS2R13,0.0,0.0,0.0,1.0
TAS2R14,0.0,0.0,0.0,1.0
TAS2R16,0.0,0.0,0.0,1.0
TAS2R19,0.0,0.0,0.0,1.0
TAS2R20,0.0,0.0,0.0,1.0
TAS2R3,0.06182297597493866,0.015328073683886364,0.0464949022910523,0.36261022342101046
TAS2R30,0.0,0.0,0.0,1.0
TAS2R31,0.0,0.0,0.0,1.0
TAS2R38,0.0,0.0,0.0,1.0
TAS2R39,0.0,0.0,0.0,1.0
TAS2R4,0.14420589647918558,0.15614639885626352,-0.011940502377077944,0.8582573995099505
TAS2R40,0.0,0.0,0.0,1.0
TAS2R41,0.0,0.0,0.0,1.0
TAS2R42,0.025206785096314816,0.0,0.025206785096314816,4.597679757756819e-06
TAS2R43,0.0,0.0,0.0,1.0
TAS2R46,0.0,0.0,0.0,1.0
TAS2R5,0.49994433310036623,0.6079587072490256,-0.10801437414865933,0.011196577511496029
TAS2R50,0.0,0.0,0.0,1.0
TAS2R60,0.0,0.0,0.0,1.0
TAS2R7,0.0,0.0,0.0,1.0
TAS2R8,0.012576368007573339,0.0,0.012576368007573339,0.42264973081037427
TAS2R9,0.0,0.0,0.0,1.0
TASP1,4.436693297306229,4.242198816382469,0.1944944809237601,0.13365714962310152
TAT,0.0,0.044970228679996484,-0.044970228679996484,0.10338206580485766
TAT-AS1,0.33780374592882445,0.4946262447968738,-0.15682249886804933,0.058229346202571856
TATDN1,5.628206318261769,5.493625835956127,0.13458048230564224,0.3250422074380678
TATDN2,6.513400220037646,6.665092471713255,-0.15169225167560896,0.21594976282971143
TATDN3,3.9766884354234184,4.167672907074271,-0.19098447165085286,0.01966763035142858
TAX1BP1,7.490274953238503,7.417513780100756,0.07276117313774666,0.47579820952425655
TAX1BP3,0.0,0.0,0.0,1.0
TAZ,4.494775416663212,4.964294908213198,-0.4695194915499856,0.0589161990961561
TBATA,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
TBC1D1,6.127724043760013,5.97508378853042,0.1526402552295929,0.08508823299517754
TBC1D10A,3.5625899597650745,3.6861462967521392,-0.1235563369870647,0.35962784975496254
TBC1D10B,6.08718523223851,6.3056423765246175,-0.2184571442861074,0.2158264834283156
TBC1D10C,0.26621145305410543,0.4624645816730468,-0.1962531286189414,0.02683780617687046
TBC1D12,4.317369020153453,3.969818983160647,0.3475500369928062,0.15078418438984265
TBC1D13,5.518369296244336,5.5469463515948805,-0.02857705535054489,0.8329460623963705
TBC1D14,5.48668984407794,6.067529350383213,-0.5808395063052725,0.006959804974298634
TBC1D15,5.720254361160713,5.704060440988506,0.016193920172206333,0.9073112929602479
TBC1D16,6.749280368606083,6.507454490450488,0.24182587815559486,0.10665945507161831
TBC1D17,5.085112736418136,5.483307446729327,-0.39819471031119136,0.052173579541993136
TBC1D19,3.6147547160383784,2.7824361076555215,0.8323186083828569,0.03569074130071856
TBC1D2,4.669558331012761,4.577149076526297,0.09240925448646387,0.15262585961802527
TBC1D20,6.69275776025952,6.731377625295313,-0.038619865035792955,0.23019916449508934
TBC1D21,0.0250434824502253,0.02996109907589536,-0.0049176166256700606,0.8625216453796712
TBC1D22A,4.911605707613729,5.223144428240119,-0.3115387206263902,0.03266800195773396
TBC1D22A-AS1,0.0,0.0,0.0,1.0
TBC1D22B,4.349548224796878,4.119808744688687,0.22973948010819178,0.030950382925086558
TBC1D23,5.634226046258689,5.173171566105157,0.4610544801535319,0.06177101213082629
TBC1D24,4.472019069672182,4.51020179822128,-0.03818272854909743,0.49536884280535876
TBC1D25,4.502481052835492,4.5716893959341895,-0.06920834309869761,0.6193728244047434
TBC1D26,0.0863364398740149,0.08821014719793015,-0.001873707323915244,0.9779912330261991
TBC1D27P,0.18953079053339356,0.015328073683886364,0.1742027168495072,0.06515779300312956
TBC1D28,0.012576368007573339,0.015328073683886364,-0.002751705676313025,0.9023334188563273
TBC1D29,0.0858410463337607,0.10255222402178599,-0.016711177688025283,0.7975651866605985
TBC1D2B,5.615160784222729,5.500343002100807,0.11481778212192228,0.24479791469693502
TBC1D3,0.049041090491053915,0.043037575137599184,0.006003515353454732,0.9350755591846327
TBC1D30,1.1398073550862016,2.9039840239327566,-1.764176668846555,0.005288092030874543
TBC1D31,4.450678781650959,4.549974690927968,-0.09929590927700893,0.32785348988195717
TBC1D32,3.2104236540511697,2.6024445660265085,0.6079790880246612,0.160856938980932
TBC1D3B,0.0,0.0,0.0,1.0
TBC1D3C,0.037567641788582046,0.044970228679996484,-0.007402586891414438,0.7462359883951332
TBC1D3D,0.0,0.0,0.0,1.0
TBC1D3E,0.0,0.0,0.0,1.0
TBC1D3F,1.399983067586362,1.4602514278590204,-0.06026836027265836,0.701362603577578
TBC1D3G,0.0,0.0,0.0,1.0
TBC1D3H,0.0250434824502253,0.059449862821201495,-0.034406380370976195,0.6471228340903348
TBC1D3I,0.0,0.0,0.0,1.0
TBC1D3J,0.0,0.0,0.0,1.0
TBC1D3K,0.0,0.0,0.0,1.0
TBC1D3L,0.0,0.0,0.0,1.0
TBC1D3P1-DHX40P1,2.0706575197757635,1.7696864083210206,0.30097111145474287,0.24626472632340937
TBC1D3P2,1.036731480644219,1.2066372653285808,-0.1699057846843619,0.419130598924601
TBC1D3P5,0.08524031619985792,0.02996109907589536,0.055279217123962554,0.45472955472928145
TBC1D4,5.586182990108782,5.405590755319075,0.18059223478970665,0.08333127377177664
TBC1D5,7.010785822519616,7.042941920026502,-0.03215609750688575,0.6060125721549119
TBC1D7,0.0,0.0,0.0,1.0
TBC1D7-LOC100130357,1.9387493621638474,2.1311547407319775,-0.19240537856813011,0.4211152564476983
TBC1D8,6.062498141937118,7.105457616717475,-1.042959474780357,0.0010726662999202329
TBC1D8-AS1,0.8911224984138,1.2217272332239602,-0.3306047348101602,0.02674785046972631
TBC1D8B,4.380418474772691,4.0681151595760525,0.31230331519663856,0.1406066375696481
TBC1D9,5.037688233030758,5.434523158418504,-0.39683492538774523,0.008235282737010562
TBC1D9B,7.544102096033709,7.699112654709844,-0.15501055867613545,0.1791270020528919
TBCA,6.425490533372658,6.452727033819668,-0.027236500447010314,0.17763942905162938
TBCB,7.437669523271561,7.520856782044728,-0.08318725877316702,0.530146037233241
TBCC,4.087344553536038,4.058933269876091,0.028411283659947273,0.715569645407168
TBCCD1,3.9876710528560126,3.813307657372439,0.1743633954835735,0.17442736613241244
TBCD,7.002347363647576,7.040727686972399,-0.038380323324822996,0.7090084526249121
TBCE,5.943755176323143,6.089956650111057,-0.14620147378791426,0.08293639593078228
TBCEL,4.599508815849951,4.36570864965993,0.2338001661900213,0.17186580283443478
TBCK,4.626473854740563,4.148448300891175,0.4780255538493874,0.056588608767348496
TBK1,6.344101665536703,6.069954046097025,0.27414761943967836,0.16388777895919865
TBKBP1,3.711210605939881,3.172111612348704,0.539098993591177,0.02163262127585171
TBL1X,5.991865028307006,6.410791735664063,-0.4189267073570564,0.0003376291828350385
TBL1XR1,6.584965634432516,6.228586062643831,0.3563795717886844,0.2588251187221467
TBL1Y,0.2224242642334467,0.14426414903878892,0.07816011519465776,0.33977838512284664
TBL2,6.082016124226332,6.159696701146409,-0.07768057692007702,0.4589601012636684
TBL3,5.505647770052173,5.595831152384031,-0.0901833823318583,0.6871748212625397
TBP,4.630914509580542,4.303633997977169,0.327280511603373,0.046897697418360765
TBPL1,4.507593141467655,4.264896355745165,0.2426967857224902,0.19344714980765493
TBPL2,0.012630417088741477,0.02996109907589536,-0.017330681987153883,0.3041926673585835
TBR1,0.07433638224858741,0.11661469694352034,-0.04227831469493293,0.3004757605186218
TBRG1,5.4651495688655185,5.228714810725984,0.2364347581395343,0.07852689519996547
TBRG4,6.691237687418839,7.0002560039532735,-0.30901831653443423,0.20387813772775756
TBX1,2.5673268432698153,2.394691940719777,0.17263490255003822,0.4113099347325677
TBX10,0.1670465291566148,0.10187152974723157,0.06517499940938323,0.29581051391228674
TBX15,0.012576368007573339,0.08821014719793015,-0.07563377919035681,0.33628047082341506
TBX18,5.323281406722913,5.47792151780982,-0.15464011108690734,0.3724429230895303
TBX18-AS1,0.2976397834272141,0.5781121738850239,-0.2804723904578098,1.7813011195875797e-05
TBX19,1.875403286581677,1.3620456449546792,0.5133576416269978,0.011517248250940354
TBX2,2.8102061173569606,2.71531512193123,0.09489099542573065,0.6736492079658808
TBX2-AS1,1.7293791719677316,2.135185497924366,-0.40580632595663446,0.0780707840612186
TBX20,2.408389016692653,2.187746349636029,0.22064266705662394,0.05345295461827908
TBX21,0.024937224699840572,0.10187152974723157,-0.076934305047391,0.10810387938951309
TBX22,0.0,0.0,0.0,1.0
TBX3,6.45895579937871,5.686579571078455,0.7723762283002555,0.009411998302228537
TBX4,0.190304214310637,0.21106756585264752,-0.020763351542010533,0.3611093958974253
TBX5,0.049822918349511164,0.0,0.049822918349511164,0.1808674489624959
TBX5-AS1,0.0,0.0,0.0,1.0
TBX6,0.5080334529380209,0.5475718810505402,-0.039538428112519286,0.5507124794904538
TBXA2R,0.806097262875646,0.6080872946284732,0.19800996824717276,0.12997975212407348
TBXAS1,4.001302651156406,4.793136014616584,-0.791833363460178,0.011359215427410503
TBXT,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
TC2N,2.2979883162216153,3.1894594961872516,-0.8914711799656363,0.0303752381557598
TCAF1,7.202884385676282,6.9470926193928175,0.25579176628346456,0.0558452409729086
TCAF2,2.001854315905904,2.0666091064276455,-0.0647547905217416,0.13312453743763805
TCAF2P1,0.1781320064313768,0.23217936655833327,-0.05404736012695646,0.6494604045893465
TCAIM,4.663966938395408,4.498696133008389,0.16527080538701888,0.14384634728828788
TCAM1P,0.20024001362237798,0.2095328297529137,-0.00929281613053573,0.8993272505113373
TCAP,0.39737878971530494,0.4815109206177711,-0.08413213090246618,0.2864149609538684
TCEA1,7.8410734760552305,7.726717354610596,0.1143561214446347,0.5547319113812066
TCEA2,4.388587922089977,4.0708810834802005,0.31770683860977655,0.08125508901070576
TCEA3,1.1763512534809388,0.9355647681344721,0.24078648534646674,0.05293690815618275
TCEAL1,4.684111400192702,4.176930969007555,0.5071804311851471,0.07198947602792463
TCEAL2,0.5939691918477967,0.3798712204074669,0.21409797144032983,0.29199972946383884
TCEAL3,3.9190078248372195,3.1038047868074847,0.8152030380297348,0.005716862148669564
TCEAL4,6.481928132129527,6.244700697832947,0.2372274342965799,0.04499824774971307
TCEAL5,0.44496473503720013,0.2241684919960822,0.22079624304111795,0.02027985446362226
TCEAL6,0.7810472882956914,0.4281418746527862,0.3529054136429052,0.12262586223246742
